"gene","0-90d CCD/HD log2 fold-change","0-90d CCD/HD p-value","0-90d CCD/HD FDR","90-120d CCD/HD log2 fold-change","90-120d CCD/HD p-value","90-120d CCD/HD FDR","120-150d CCD/HD log2 fold-change","120-150d CCD/HD p-value","120-150d CCD/HD FDR","150-360d CCD/HD log2 fold-change","150-360d CCD/HD p-value","150-360d CCD/HD FDR"
"TBXAS1",-0.148337048688363,0.0194824194629396,0.0678849615475003,-0.115304105816646,0.076563973523653,0.194684051097973,-0.137431044038507,0.0364666787520249,0.0854204323494401,0.00472078335808499,0.929518228558598,0.970994060923105
"SAMHD1",-0.310964686293203,1.78240316203664e-07,1.89328243756448e-05,-0.313212836422821,1.53298692079321e-08,3.94999629924383e-06,-0.373491211513757,1.05185232193808e-08,1.92925106850473e-06,-0.135825462460698,0.000778941328782182,0.0150530411787157
"CD8A",0.00698979085405655,0.953170667566479,0.974823059858667,0.00866046729838621,0.944696287231782,0.95676081922675,0.0167486950697137,0.878835038493358,0.916787428819657,0.00877258333473506,0.94613848701059,0.977886676585087
"TRAF6",-0.0430566255973588,0.269917518542737,0.413980638558603,-0.00566630336828016,0.895780386797883,0.925044237835768,-0.0963352073972088,0.0191427069948416,0.0494893394883363,-0.163420789390958,6.99695777727262e-05,0.00474970502972473
"ITGB2",-0.242647132647455,0.00107328228346507,0.00938706814151553,-0.129502343228949,0.119724165802379,0.251231064432704,-0.284733506071092,0.00215756738350334,0.0087778925655162,-0.0961099411032078,0.194589960138003,0.421339045340829
"CD244",0.0973959444573629,0.0297052503066688,0.0914827031356772,0.110171036100247,0.0882302932925119,0.210083980380522,0.116183730953367,0.0183022726454564,0.0480008016849186,0.115742882287306,0.0182184856126226,0.0951546579632247
"CXCR2",-0.32423813591448,0.00415535085203424,0.0233776959651222,-0.415669910857945,0.00128430559621996,0.0108349505650356,-0.544325572204598,3.96646593440614e-05,0.000444359154680572,-0.0866614093273447,0.378594196498673,0.61352895994439
"MAPKAPK2",0.0436812016935163,0.504472752229031,0.653958186022932,0.127492880262451,0.109100339687149,0.233854472795953,-0.0288046688514101,0.687671960218391,0.775746398062459,-0.112330293513345,0.0562864387932869,0.203897041830981
"MT2A",-0.101130008659024,0.261922422846722,0.405743552826686,0.00887375024697045,0.919970512232666,0.938175733450991,0.037657100998596,0.751807838315894,0.821990748257689,-0.167439314079089,0.0997495456575411,0.282441021220803
"OAS1",-0.112021421029444,0.443266637435793,0.596540026585868,-0.137087011694204,0.323724456500621,0.480305191698618,-0.0815912878393603,0.588862303499588,0.692831903508648,0.0501051778292426,0.75626593176657,0.880411995866806
"JAK3",-0.112504976789953,0.0433947173031244,0.120662289479551,-0.0845248775437482,0.18866238703492,0.345582998052117,0.0165247950412456,0.774797963460653,0.841178126060512,0.0126242459512443,0.832514302160081,0.922731063313863
"CASP3",0.0617022080693846,0.123658311837359,0.245097115513535,-0.0570039927490891,0.191643033325188,0.349386945189552,-0.0307841714288953,0.507417355308257,0.623582854774695,0.012167007936778,0.780863861715771,0.89870896710187
"JAK2",-0.188552210924766,0.00896616660950107,0.0400626982031464,-0.277812670364851,4.91719927358976e-05,0.00104220240476104,-0.3178271493266,1.15354913329685e-05,0.000168244052837446,-0.0982762674731989,0.0444454978124716,0.178012278803319
"MKNK1",0.00208734573709594,0.986445511689348,0.989004384612018,-0.0852879264406501,0.602715217802441,0.725699164114154,0.300706527001876,0.0183806433360102,0.0480008016849186,-0.103896769827,0.438379102636294,0.663144904770754
"LTA4H",-0.143284846181092,0.0893428871817063,0.19788553521908,-0.191517335566061,0.0154271703185028,0.0662511258677925,-0.226598260865937,0.00671430964226014,0.0215359392260045,-0.17622200468501,0.0364006997782176,0.153758147150613
"IL24",-0.260803781677726,0.00318959904276637,0.0195679369845905,-0.220496827746975,0.0182082251975979,0.0733070733215791,-0.2918965358485,0.00275173981612157,0.0107974359282334,-0.193061656707289,0.0500632195946257,0.194300426885877
"TNFRSF17",0.273714874326558,0.0308253999340615,0.0941819531582195,0.156897165940957,0.198351084121879,0.358194829227413,0.322804365899307,0.02456238787987,0.0608548904844216,0.25222509262846,0.0488175106415948,0.191552973228187
"AP1S2",-0.182010700373655,0.00875659572989117,0.0393537703442202,-0.187632082634352,0.00163186562534935,0.0128757443203907,-0.317075452237887,6.56938979897093e-06,0.000101659035250366,-0.143590415519796,0.0122477445858362,0.0773003720654879
"RHOG",-0.113798956192841,0.0236290404997258,0.0780566166935386,-0.0491374857559889,0.4059936112633,0.565464975687444,-0.119262242363371,0.048064585347588,0.104954588908716,-0.140491693487685,0.00900077507763058,0.0695759913500844
"ACSL1",-0.143772894818949,0.196366588521539,0.337976988890796,-0.179200966710267,0.158012390348196,0.306873411958928,-0.158475677117495,0.170784356433119,0.27937953536681,-0.0471274577328098,0.648544348578944,0.817821829447836
"CD45RA",0.120322725655827,0.097837397327182,0.210663810957971,0.0480313098842543,0.525491994257956,0.665910346821967,-0.0141078039969365,0.830837698865027,0.881152065379058,-0.0891461472712,0.262782893969873,0.500850184684193
"CALM1",-0.0899096007712696,0.0142678222833301,0.0548707792289264,-0.107462103500514,0.0126933639129156,0.0567165913565537,-0.155850422855157,4.04377907107859e-05,0.000446548745991964,-0.0767804208225639,0.0307527521963136,0.138208589812503
"TAB1",0.0603918857944853,0.154875138769742,0.287380237225727,0.0787423950913522,0.0925292524922981,0.216261446819015,0.169507600621233,0.000147572121437936,0.00111131691726996,0.142609317351691,0.00236164939079961,0.0320272803348789
"CD79B",0.235260544701828,0.0101124123697856,0.0429499712189245,0.190460713624356,0.0684121403265111,0.175689649409944,0.358341274688393,0.00043316843199716,0.00250445519890071,0.219726868127849,0.0113870034286918,0.0750573454763565
"PLG",-0.18718324050871,0.0295835298511134,0.0914722742996425,-0.207527725355553,0.0362466873054293,0.118723259691088,-0.231882288504797,0.00393285716597361,0.0140745305060074,-0.159197341571137,0.0837807764511938,0.256040152281748
"CHUK",-0.0694502569450589,0.0599006779294473,0.152313236971917,-0.0448646151626758,0.282420013700417,0.438374840543017,-0.0639039510234849,0.145019919104375,0.246917175038947,-0.0305873835707033,0.419421219097162,0.64857135658677
"FCGR3A.B",-0.117926159045008,0.309415242390854,0.460843896663063,-0.208442997775109,0.114066805737333,0.241080990868332,-0.185478028263417,0.129432259427832,0.22842725236921,0.0328192904987547,0.75863773488021,0.881845066259252
"THOP1",-0.0511379510443858,0.251641977779441,0.394562370838759,-0.0579169478238194,0.176217482148572,0.328231599279148,-0.0936350706103372,0.0340218361676147,0.0814206791255918,0.0389390832477024,0.370067869109004,0.604783219495265
"RIPK1",-0.0934452404784678,0.00761151954063585,0.0360963472693958,-0.110002643885986,0.00281277309773775,0.01983997589706,-0.11627483776662,0.0017362101309871,0.00742446631119692,-0.113321863947468,0.000601384919223807,0.0139776160660166
"IL17F",-0.381529920168786,1.81928362132259e-05,0.000639230108764708,-0.299069931592275,0.00107320760248433,0.00932123007550993,-0.26563919948531,0.00349772725420453,0.0129987652283659,-0.252884218598202,0.00251146583558159,0.0323560515150761
"CCL26",-0.266490569431014,0.108517771431176,0.225495261602955,-0.498806038454243,0.0471123119049542,0.140068527317422,-0.186012035920854,0.36247868516221,0.478160403057184,0.00824105771041966,0.954533236679585,0.977886676585087
"FCGR2A",-0.261036047504134,0.00170528401684068,0.0126748513944023,-0.301847441439405,0.00128954133503658,0.0108349505650356,-0.32439161893879,0.000240947299709115,0.00161958489282735,-0.157937092591054,0.0337402064702094,0.147351297183457
"PRDM1",-0.179956229810357,0.00547311949096905,0.0280180222948283,-0.0450426404589434,0.564312146620835,0.702319880560684,-0.0265510483842831,0.688437295046374,0.775746398062459,0.00643164463780533,0.924825289365928,0.970994060923105
"IGFBP7",-0.175763263456591,0.0191608561121623,0.0677409850055358,-0.178992489297222,0.0195031589426895,0.0765276236685228,-0.35339007919707,4.81446403442582e-06,8.09039282306774e-05,-0.0846005116689692,0.204445436088945,0.435361768861584
"HLA.DPB1",0.0307836851115319,0.64063671982626,0.774979944328168,-0.00773740070360764,0.9121514768501,0.933071553995725,-0.0503437985592966,0.474779615009162,0.591942971616261,-0.0567157353315783,0.411675781447353,0.645487584297776
"RPS6KA3",-0.138124922910114,3.74868820538939e-05,0.000999219304402069,-0.139708078923105,0.00137816558478634,0.0112139157583142,-0.142640462893713,0.000214598204283485,0.00148111082063513,-0.0196917974136779,0.574193007512172,0.76658237445062
"TLR7",-0.107636276120908,0.168590004294235,0.304701448863915,-0.118182166795281,0.129275487059054,0.262283337261544,-0.0127131037493964,0.862547684882602,0.905909457084581,0.174795505693341,0.031518155324384,0.139220194661422
"GUCY1B1",0.107513339277626,0.341451205667691,0.495200341428002,0.127255560428835,0.215622007591002,0.379671553229714,0.0205005639259095,0.837421449118712,0.885095282695408,0.0240167690455301,0.822587379397945,0.919897690321489
"TIGIT",-0.107578163583919,0.196720114578369,0.337976988890796,-0.0820675492657471,0.41669037164421,0.573274330222976,-0.0252238320976507,0.780890731781773,0.845418117181107,-0.0158447648990421,0.874166808099592,0.943758299805844
"IFNB1",-0.502586696935424,0.00426769698752999,0.0237333077076308,-0.448142441014033,0.0174056452642016,0.071949538979828,-0.593368791030068,0.00422684845364057,0.0147448732716531,-0.201654704933176,0.193190861117723,0.419484650685392
"IL21R",0.189415280438777,0.00236380415972897,0.0158888749171347,0.150707816555549,0.0381040838131042,0.123758221796343,0.238716118955917,0.000400174128828402,0.00234532539449619,0.219239497049076,0.000531958071698741,0.0132646319168751
"XBP1",-0.028312492741706,0.55643575855082,0.702818368234941,-0.00194596527568185,0.968731209923782,0.976309289792808,-0.0900425974113611,0.0599197002864904,0.124846167982364,0.0199044908880885,0.641991401088034,0.813375497322866
